,nRt,nRA,nLt,nLA
11654,6.557110000000001,1883.0,146.61,2399.0
11655,1094.62,129.0,355.68199999999996,803.0
11656,,,123.806,1364.0
11657,55.8696,2460.0,115.1,931.0
11658,298.879,861.0,66.3696,1229.0
11659,503.11800000000005,443.0,456.18199999999996,1062.0
11660,79.9306,1488.0,53.6196,1554.0
11661,,,207.55700000000002,1605.0
11662,,,44.6196,2223.0
11663,,,251.43200000000002,1973.0
11665,79.7431,776.0,78.9033,1255.0
11666,90.7446,2000.0,250.298,1301.0
11667,265.87,1115.0,56.7783,2230.0
11668,75.5571,4362.0,297.243,569.0
11669,183.725,1153.0,84.1533,1759.0
11670,351.735,363.0,627.375,1087.0
11671,1660.12,518.0,300.173,1439.0
11673,301.269,1011.0,,
11675,427.269,174.0,,
11676,43.4562,1049.0,,
11677,142.08100000000002,748.0,,
11678,135.55700000000002,280.0,108.745,345.0
11679,124.682,95.0,269.807,353.0
11680,77.9946,301.0,68.4225,604.0
11681,11.8071,473.0,202.87900000000002,564.0
11682,172.68200000000002,584.0,135.18200000000002,480.0
11683,12.7254,431.0,147.55700000000002,487.0
11684,42.7446,666.0,3.92251,601.0
11685,167.03799999999998,160.0,13.6821,330.0
11686,183.93200000000002,344.0,169.86,759.0
11687,31.11,1062.0,120.37,339.0
11688,64.1196,673.0,46.1196,1843.0
11689,154.87,500.0,523.682,283.0
11690,-0.7553880000000001,767.0,266.807,2017.0
11691,26.2446,2039.0,64.4946,1626.0
11692,147.55700000000002,4559.0,190.495,2422.0
11693,305.995,687.0,44.8071,3466.0
11694,9.93211,1692.0,88.8696,2167.0
11695,1429.88,101.0,2.9946099999999998,4037.0
11696,119.43799999999999,152.0,213.93200000000002,1533.0
11697,945.0,125.0,203.245,3215.0
11698,503.985,362.0,23.61,1844.0
11699,1470.19,135.0,52.1196,2111.0
11700,5.43211,2096.0,78.0042,1796.0
11701,-3.5678900000000002,3912.0,88.6917,1974.0
11702,333.93199999999996,1540.0,174.567,1505.0
11703,6.8937,723.0,205.495,561.0
11704,47.8794,2717.0,534.923,622.0
11705,242.206,561.0,253.298,1745.0
11706,213.36,1679.0,202.495,1317.0
11707,,,61.2975,1685.0
11708,,,15.5667,1802.0
11709,,,845.2539999999999,270.0
11710,86.0571,2569.0,258.36,1785.0
11711,9.54751,2028.0,10.2687,782.0
11712,253.30700000000002,1432.0,121.64399999999999,472.0
11713,254.235,1158.0,273.33099999999996,590.0
11714,318.557,692.0,99.7062,841.0
11715,594.557,117.0,,
11716,408.36,904.0,,
11717,294.519,521.0,,
11718,156.36,1758.0,356.62,1122.0
11719,118.11,2794.0,131.05700000000002,1187.0
11720,60.3312,394.0,,
11721,226.831,657.0,20.2446,756.0
11722,692.61,129.0,772.831,122.0
11723,153.91299999999998,508.0,28.3071,237.0
11724,192.91299999999998,237.0,102.764,375.0
11725,161.798,250.0,17.8071,410.0
11726,8.5812,667.0,42.1725,467.0
11727,267.499,224.0,1.67251,578.0
11728,52.2687,782.0,88.7013,518.0
11729,161.20600000000002,677.0,75.9225,603.0
11730,132.33100000000002,586.0,252.014,1000.0
11731,139.08100000000002,631.0,244.269,780.0
11732,94.6245,1358.0,164.245,1589.0
11733,195.706,813.0,76.2687,1749.0
11734,230.187,1767.0,22.4946,1504.0
11735,267.33099999999996,678.0,-5.4813,1439.0
11736,112.87,3978.0,145.83100000000002,4043.0
11737,577.514,927.0,263.95599999999996,2352.0
11738,2.26382,1919.0,74.8071,1831.0
11739,574.701,411.0,64.4946,1057.0
11740,4.88882,1858.0,150.37,1658.0
11741,-3.17368,1023.0,235.495,1594.0
11742,165.31,1941.0,162.37,3667.0
11743,116.639,1877.0,268.307,1672.0
11744,93.31200000000001,2217.0,158.245,1606.0
11745,27.8745,1927.0,93.36,1573.0
11746,68.0379,2786.0,65.61,2091.0
11747,257.562,2182.0,322.86,967.0
11748,343.85,649.0,329.629,1202.0
11749,593.254,851.0,216.18200000000002,2530.0
11750,161.187,2285.0,71.6196,1705.0
11751,130.87,1518.0,330.19199999999995,1112.0
11752,194.43200000000002,1459.0,175.68200000000002,1312.0
11753,148.249,1680.0,104.057,1813.0
11754,294.745,1467.0,147.18200000000002,1283.0
11755,178.673,1859.0,-0.7553880000000001,1568.0
11756,-0.389992,2250.0,1318.88,1764.0
11757,22.1004,2843.0,452.798,972.0
11758,204.87400000000002,1686.0,68.7975,2204.0
11759,238.24900000000002,1780.0,,
11760,10.062000000000001,628.0,262.682,2296.0
11761,,,8.99461,1873.0
11763,,,68.8071,937.0
11764,,,1133.44,10774.0
11765,,,243.55700000000002,1049.0
11766,36.7446,506.0,162.764,286.0
11767,68.5603,354.0,94.1388,336.0
11768,45.5571,307.0,12.7638,1158.0
11769,68.7495,493.0,182.868,152.0
11770,189.192,639.0,110.07600000000001,506.0
11771,6.5379,524.0,314.442,180.0
11772,24.7254,481.0,178.86,486.0
11773,160.28799999999998,919.0,2.04751,755.0
11774,59.985,1451.0,188.995,1236.0
11775,62.235,1771.0,41.8071,1557.0
11776,183.548,1152.0,100.682,1492.0
11777,156.735,1446.0,544.969,519.0
11778,101.04799999999999,1645.0,239.71900000000002,922.0
11779,120.36,1975.0,67.4065,1115.0
11780,51.5475,1453.0,135.745,3332.0
11781,238.86,2115.0,156.93200000000002,2472.0
11782,25.6725,9651.0,-5.63039,2453.0
11783,210.49900000000002,1712.0,40.8696,1421.0
11784,35.562,1591.0,-3.3803900000000002,1785.0
11785,235.62400000000002,2996.0,347.80699999999996,699.0
11786,11.3745,2036.0,-3.3803900000000002,2763.0
11787,330.68699999999995,794.0,334.68199999999996,910.0
11788,172.812,3196.0,119.245,1790.0
11789,9.87449,2813.0,40.8696,1803.0
11790,262.437,1233.0,312.182,1059.0
11791,151.437,2643.0,87.9321,2349.0
11792,94.9978,1725.0,52.6821,1692.0
11793,237.87400000000002,3292.0,,
11794,117.87299999999999,1470.0,71.6196,2240.0
11795,312.312,777.0,593.62,247.0
11796,489.379,273.0,7.682110000000001,1525.0
11797,36.4995,1338.0,238.12900000000002,1455.0
11798,167.225,747.0,155.05700000000002,2547.0
11799,135.874,2195.0,,
11800,441.379,556.0,8.80711,1758.0
11801,8.37449,3619.0,292.504,1013.0
11802,,,280.298,2225.0
11803,,,62.8071,2068.0
11804,,,582.932,256.0
11806,286.504,698.0,111.745,1290.0
11807,,,475.504,357.0
11810,29.0667,329.0,66.687,232.0
11811,22.6917,345.0,100.40700000000001,344.0
11812,68.4225,604.0,173.937,151.0
11813,202.87900000000002,564.0,154.062,743.0
11814,54.3696,994.0,74.2542,784.0
11815,3.92251,601.0,15.3696,707.0
11816,73.4946,1147.0,170.245,835.0
11817,315.735,89.0,68.0571,1021.0
11818,46.1196,1843.0,36.1725,1591.0
11819,319.879,745.0,236.235,1299.0
11820,216.37,1839.0,63.1725,1055.0
11821,64.4946,1626.0,229.475,1104.0
11822,227.245,1577.0,109.11,1505.0
11823,40.6821,2416.0,302.975,1062.0
11824,39.3696,1905.0,165.192,2063.0
11825,194.43200000000002,2046.0,734.975,95.0
11826,5.61961,2833.0,62.4417,2431.0
11827,237.745,1593.0,218.975,1740.0
11828,27.7446,8542.0,108.75399999999999,5530.0
11829,220.495,3226.0,174.00400000000002,3056.0
11830,201.16299999999998,1240.0,111.17299999999999,3545.0
11831,42.9129,1618.0,268.87,1790.0
11832,251.03799999999998,1060.0,111.17299999999999,2168.0
11833,411.93199999999996,699.0,306.37,1328.0
11834,174.567,1505.0,355.87,698.0
11835,199.86,2709.0,,
11838,461.05699999999996,859.0,,
11839,156.735,1701.0,491.995,333.0
11840,61.2975,1685.0,,
11841,209.985,1517.0,153.173,1841.0
11842,845.2539999999999,270.0,,
11843,258.36,1785.0,193.673,1339.0
11846,269.62,1849.0,,
11847,429.144,334.0,531.37,687.0
11850,,,147.188,4012.0
11852,356.62,1122.0,1661.81,168.0
11853,24.9225,2387.0,384.93199999999996,894.0
11854,137.235,1099.0,,
11856,12.5475,1170.0,,
11857,33.3696,337.0,200.80700000000002,305.0
11858,55.4946,156.0,135.93200000000002,374.0
11859,190.12,297.0,75.9225,346.0
11860,38.0379,1043.0,8.23501,358.0
11861,125.61,291.0,57.735,292.0
11862,261.35,186.0,96.5475,654.0
11863,146.225,500.0,7.4754,682.0
11864,336.538,541.0,68.985,2014.0
11865,36.7254,1119.0,317.788,754.0
11866,118.1,874.0,25.8504,1299.0
11867,245.048,1134.0,207.91299999999998,1021.0
11868,31.8504,1278.0,256.12,995.0
11869,542.245,510.0,228.13400000000001,579.0
11870,107.04799999999999,2050.0,572.759,174.0
11871,52.8504,1122.0,1758.75,816.0
11872,41.9754,2106.0,,
11873,338.6,391.0,1842.19,180.0
11874,913.125,117.0,254.985,2560.0
11875,77.25,244.0,,
11876,832.688,15811.0,912.0,141.0
11877,1075.88,81.0,421.68199999999996,486.0
11878,163.87,1176.0,301.673,602.0
11879,923.812,126.0,936.75,132.0
11880,4.11961,1052.0,,
11881,1877.62,121.0,584.019,235.0
11882,,,201.18200000000002,1150.0
11883,199.30700000000002,1428.0,,
11884,,,7.32632,2495.0
11885,110.807,2038.0,91.4946,1290.0
11886,256.87,706.0,161.187,2285.0
11887,159.53799999999998,1782.0,194.43200000000002,1459.0
11888,130.87,1518.0,330.19199999999995,1112.0
11889,289.298,137.0,0.912904,442.0
11890,112.86,298.0,75.0042,272.0
11891,49.485,539.0,104.44200000000001,450.0
11892,173.235,504.0,190.12,297.0
11893,319.504,83.0,38.0379,1043.0
11894,119.807,333.0,125.61,291.0
11895,24.3696,525.0,184.1,392.0
11896,153.93200000000002,630.0,7.4754,315.0
11897,131.048,1180.0,229.475,893.0
11898,166.87,1838.0,26.2446,1515.0
11899,30.9225,1686.0,12.7446,1592.0
11900,536.995,428.0,61.4754,1161.0
11901,3.92251,1877.0,46.1196,1931.0
11902,43.485,2102.0,45.9321,3128.0
11903,194.067,1913.0,180.16299999999998,1773.0
11904,122.62899999999999,2102.0,119.413,1193.0
11905,163.692,1986.0,74.7783,1504.0
11906,279.942,1546.0,60.9033,1264.0
11907,10.6917,1732.0,154.278,1905.0
11908,260.807,4843.0,60.9321,1087.0
11909,14.0571,2582.0,168.93200000000002,688.0
11910,265.682,2331.0,101.432,730.0
11911,25.8696,2059.0,137.245,891.0
11912,173.62,1815.0,910.688,3502.0
11913,16.8696,1349.0,,
11914,605.048,472.0,,
11915,126.745,1771.0,,
11916,,,166.12,1136.0
11917,,,56.2446,870.0
11918,,,228.18200000000002,1499.0
11919,,,21.9321,1054.0
11920,275.057,2213.0,,
11921,135.55700000000002,280.0,108.745,345.0
11922,124.682,95.0,269.807,353.0
11923,77.9946,301.0,68.4225,604.0
11924,11.8071,473.0,202.87900000000002,564.0
11925,859.5,3176.0,37.4946,906.0
11926,167.03799999999998,160.0,13.6821,330.0
11927,153.16299999999998,294.0,42.7446,666.0
11928,172.673,762.0,75.9321,511.0
11929,721.125,189.0,32.2446,908.0
11930,77.4225,1433.0,153.548,1043.0
11931,83.0571,857.0,33.3696,1604.0
11932,178.485,1651.0,104.245,1746.0
11933,99.5571,5526.0,26.2446,2039.0
11934,262.86,1549.0,147.55700000000002,4559.0
11935,87.5571,2541.0,305.995,687.0
11936,143.43200000000002,1186.0,9.93211,1692.0
11937,-0.389992,1574.0,1429.88,101.0
11938,76.4946,1376.0,262.682,657.0
11939,209.43200000000002,1048.0,29.6196,2300.0
11940,21.5475,1717.0,285.182,1257.0
11941,403.12,479.0,103.307,1506.0
11942,30.735,1402.0,196.87,2688.0
11943,16.11,2153.0,158.995,2167.0
11944,257.798,1773.0,65.2446,1738.0
11945,16.485,1869.0,209.245,1729.0
11946,273.735,1848.0,48.9321,1465.0
11947,96.3696,1614.0,523.12,142.0
11948,120.17299999999999,2012.0,52.4946,778.0
11949,557.432,336.0,93.7446,1124.0
11950,83.8071,1530.0,574.307,335.0
11951,9.92251,1551.0,15.7446,2252.0
11952,818.61,212.0,24.7062,704.0
11953,21.1725,1402.0,15.9321,1611.0
11954,,,193.081,625.0
11955,48.5667,1832.0,226.12,552.0
11956,82.1292,7960.0,,
11957,206.798,1446.0,9.93211,5008.0
11958,62.0667,2069.0,97.6821,877.0
11959,54.735,1881.0,97.1196,1535.0
11960,130.673,1799.0,564.182,276.0
11961,34.1196,352.0,21.5187,255.0
11962,167.995,282.0,207.519,137.0
11963,191.05700000000002,403.0,32.2254,140.0
11964,145.30700000000002,585.0,181.66299999999998,409.0
11965,3.7446099999999998,345.0,26.0187,537.0
11966,7.869610000000001,301.0,126.706,422.0
11967,78.5475,681.0,188.03799999999998,857.0
11968,761.625,113.0,113.432,912.0
11969,4.67251,1157.0,233.80700000000002,1909.0
11970,186.35,1523.0,17.2254,863.0
11971,172.673,3256.0,1859.81,1301.0
11972,46.2975,2625.0,262.682,2856.0
11973,402.735,711.0,163.87,1887.0
11974,282.745,651.0,326.423,1236.0
11975,225.548,1892.0,80.6196,2166.0
11976,71.985,2466.0,133.12,1693.0
11977,8.23501,1606.0,,
11978,36.735,2665.0,55.4946,3515.0
11979,515.985,474.0,13.8696,1340.0
11980,135.18200000000002,1217.0,290.048,952.0
11981,272.61,1907.0,,
11982,268.495,1238.0,197.80700000000002,1552.0
11983,13.4946,2168.0,54.5571,2088.0
11984,275.807,1716.0,210.37,1737.0
11985,20.9946,3053.0,75.1821,2359.0
11986,42.9225,1845.0,207.18200000000002,1633.0
11987,1532.25,10967.0,143.05700000000002,1697.0
11988,596.423,260.0,29.8071,2426.0
11989,1625.44,6974.0,314.798,803.0
11990,135.735,1672.0,326.45099999999996,1009.0
11991,197.245,2130.0,181.87,1900.0
11992,70.1196,2012.0,,
11993,177.37,1808.0,225.55700000000002,1401.0
11994,105.37,1768.0,,
11995,518.048,314.0,1575.19,1000.0
11996,1479.94,6987.0,229.11,1346.0
11997,1.11001,1818.0,1480.5,15451.0
11998,212.048,1929.0,1827.75,395.0
11999,615.735,128.0,,
12000,,,250.298,1490.0
12001,183.37,1890.0,,
12002,266.985,1297.0,1549.69,4011.0
12003,47.6196,2046.0,,
12004,332.62,1026.0,42.7254,1662.0
12005,42.3696,918.0,151.66299999999998,2158.0
12006,32.4225,2885.0,173.41299999999998,704.0
12007,211.495,1162.0,25.2879,878.0
12008,318.932,215.0,114.182,227.0
12009,62.2446,757.0,9.18211,317.0
12010,,,75.2431,380.0
12011,,,194.235,332.0
12012,,,5.05711,930.0
12013,121.87,2182.0,167.403,775.0
12014,174.93200000000002,1281.0,197.048,1524.0
12015,209.62,1543.0,46.86,1526.0
12016,67.3071,1839.0,106.67299999999999,3048.0
12017,94.4946,1671.0,159.36,1756.0
12018,82.3071,1581.0,166.09099999999998,971.0
12019,392.798,645.0,0.735008,3434.0
12020,87.36,1963.0,,
12021,563.432,270.0,432.153,365.0
12022,215.61,1909.0,1557.56,1496.0
12023,12.735,2719.0,,
12024,46.86,1699.0,,
12025,200.798,2187.0,283.091,1288.0
12026,242.62,1963.0,45.9033,1971.0
12027,1648.12,183.0,1199.25,110.0
12028,305.432,408.0,35.2158,1388.0
12030,,,471.745,325.0
12031,,,148.298,2230.0
12032,94.8408,1212.0,504.548,449.0
12033,,,232.485,1281.0
12034,264.932,1815.0,4.8408,1402.0
12035,11.8071,1787.0,432.528,562.0
12036,260.432,1459.0,5.5908,1371.0
12037,33.9321,1671.0,282.903,917.0
12038,188.206,1238.0,,
12040,244.278,3814.0,453.923,938.0
12041,262.86,1304.0,200.975,1255.0
12043,46.0908,1412.0,,
12044,12.3408,1465.0,,
12045,243.153,712.0,465.725,595.0
12046,231.153,1063.0,,
12047,88.4658,777.0,,
12048,102.15299999999999,840.0,237.91299999999998,1002.0
12049,118.682,1670.0,,
12050,324.932,748.0,,
12052,425.798,564.0,,
12053,1557.56,1496.0,246.548,1956.0
12054,,,248.78799999999998,1488.0
12056,75.5379,1739.0,,
12057,76.2783,1658.0,38.4129,839.0
12058,166.09099999999998,971.0,248.225,1097.0
12060,432.153,365.0,241.28799999999998,1191.0
12061,282.173,870.0,9.884089999999999,914.0
12062,95.9658,976.0,450.134,155.0
12063,250.09099999999998,722.0,43.4754,1461.0
12064,13.8408,1268.0,232.66299999999998,1542.0
12065,1499.06,5262.0,279.923,1563.0
12066,,,38.0475,1201.0
12067,,,377.235,682.0
12068,176.048,757.0,52.86,981.0
12069,,,56.235,1390.0
12070,,,217.081,1146.0
12071,94.86,1044.0,61.6725,6904.0
12072,51.3312,1256.0,22.3071,2619.0
12073,78.3312,1383.0,502.86,250.0
12074,,,151.30700000000002,1186.0
12075,,,62.8071,857.0
12076,,,440.423,642.0
12077,19.8696,1889.0,1925.44,93.0
12078,76.11,3722.0,274.495,1954.0
12079,145.495,2069.0,181.475,1770.0
12080,111.932,1774.0,78.9129,1746.0
12081,139.68200000000002,1344.0,,
12082,3.1821099999999998,2672.0,,
12083,,,251.048,1034.0
12084,151.12,1542.0,,
12085,,,155.985,931.0
12086,184.475,1644.0,,
12087,30.5283,586.0,322.495,117.0
12088,109.67299999999999,2088.0,370.86,752.0
12089,72.5571,93.0,66.7158,249.0
12090,171.37,295.0,47.7783,214.0
12091,101.245,368.0,159.903,682.0
12092,,,61.5556,437.0
12093,3.1821099999999998,534.0,,
12094,41.9946,616.0,,
12095,1116.94,96.0,174.93200000000002,1281.0
12096,88.8696,1582.0,747.0,231.0
12097,127.682,1713.0,,
12098,104.245,1640.0,,
12099,111.557,2110.0,257.61,1096.0
12100,109.495,4472.0,,
12101,177.55700000000002,1612.0,270.519,610.0
12102,32.5908,2577.0,5.61961,5299.0
12103,573.188,134.0,14.6196,2448.0
12104,158.05700000000002,2712.0,220.495,1987.0
12105,398.985,432.0,79.0908,1637.0
12106,,,194.778,2250.0
12107,146.216,1971.0,428.394,271.0
12108,65.0571,2140.0,178.84099999999998,1285.0
12109,184.87,1675.0,129.528,1594.0
12110,,,66.9225,1928.0
12111,146.61,1572.0,83.0571,6520.0
12112,,,366.36,1212.0
12113,341.216,590.0,,
12114,43.0908,1841.0,1839.75,259.0
12116,194.423,1619.0,206.438,113.0
12117,132.36,1722.0,,
12118,,,173.235,1258.0
12119,142.485,1718.0,166.485,1610.0
12120,93.9129,2356.0,138.36,2359.0
12121,148.85,2177.0,,
12122,0.912904,442.0,269.985,282.0
12123,75.0042,272.0,722.25,318.0
12124,104.44200000000001,450.0,62.2446,407.0
12125,190.12,297.0,75.9225,346.0
12126,195.192,748.0,-2.4428900000000002,673.0
12127,0.254366,758.0,119.807,333.0
12128,47.2542,1119.0,2.9946099999999998,715.0
12129,292.307,208.0,153.93200000000002,630.0
12130,101.06700000000001,1918.0,24.1725,1404.0
12131,131.048,1180.0,229.475,893.0
12132,135.754,1046.0,36.1629,1715.0
12133,74.4417,2049.0,68.6004,1070.0
12134,536.995,428.0,61.4754,1161.0
12135,-4.87078,1885.0,361.475,601.0
12136,46.5042,1823.0,143.216,1752.0
12137,194.067,1913.0,180.16299999999998,1773.0
12138,122.62899999999999,2102.0,119.413,1193.0
12139,163.692,1986.0,74.7783,1504.0
12140,279.942,1546.0,60.9033,1264.0
12141,10.6917,1732.0,154.278,1905.0
12142,10.2879,1522.0,117.538,1366.0
12143,37.1292,2847.0,125.788,1254.0
12144,135.53799999999998,1616.0,103.663,1393.0
12145,45.7542,1677.0,184.66299999999998,1701.0
12146,55.8696,2460.0,115.1,931.0
12147,298.879,861.0,66.3696,1229.0
12148,503.11800000000005,443.0,456.18199999999996,1062.0
12149,63.7542,2934.0,572.057,286.0
12150,79.9306,1488.0,53.6196,1554.0
12151,600.182,393.0,281.423,1917.0
12152,3.3696099999999998,2071.0,1.8408,1469.0
12153,303.182,849.0,432.153,541.0
12154,8.43211,1731.0,0.3408,1897.0
12155,126.557,1932.0,79.7431,776.0
12156,441.37,719.0,57.8056,1058.0
12157,25.2687,1788.0,265.87,1115.0
12158,215.581,2171.0,325.181,376.0
12159,146.394,1627.0,183.725,1153.0
12160,136.368,923.0,246.923,1449.0
12161,408.379,563.0,39.8169,3223.0
12162,12.2431,1518.0,102.735,2062.0
12163,135.55700000000002,280.0,108.745,345.0
12164,124.682,95.0,269.807,353.0
12165,77.9946,301.0,68.4225,604.0
12166,11.8071,473.0,202.87900000000002,564.0
12167,127.87,774.0,184.437,212.0
12168,15.3696,707.0,147.687,1283.0
12169,23.4321,595.0,74.8167,944.0
12170,68.0571,1021.0,139.673,1816.0
12171,46.1196,1843.0,36.1725,1591.0
12172,523.682,283.0,661.8789999999999,172.0
12173,216.37,1839.0,63.1725,1055.0
12174,64.4946,1626.0,229.475,1104.0
12175,190.495,2422.0,120.75399999999999,2175.0
12176,40.6821,2416.0,302.975,1062.0
12177,194.43200000000002,2046.0,734.975,95.0
12178,5.61961,2833.0,62.4417,2431.0
12179,237.745,1593.0,218.975,1740.0
12180,27.7446,8542.0,108.75399999999999,5530.0
12181,96.1821,2161.0,159.18200000000002,1948.0
12182,97.6725,2289.0,201.16299999999998,1240.0
12183,472.12,1082.0,159.379,1543.0
12184,7.485010000000001,2622.0,251.03799999999998,1060.0
12185,333.93199999999996,1540.0,174.567,1505.0
12186,56.7879,2415.0,793.5,890.0
12187,1111.12,147.0,75.0042,1750.0
12188,179.6,1083.0,390.004,1461.0
12189,51.7254,1233.0,3.61809,1819.0
12190,,,61.2975,1685.0
12191,,,15.5667,1802.0
12192,,,845.2539999999999,270.0
12193,,,3.5667199999999997,1910.0
12194,688.368,113.0,199.12,2466.0
12195,23.2254,1324.0,135.93200000000002,1866.0
12196,144.993,833.0,9.93211,1714.0
12197,238.18099999999998,590.0,225.18200000000002,2386.0
12198,,,45.5667,2014.0
12199,506.225,107.0,177.173,231.0
12200,198.725,298.0,329.995,233.0
12201,150.173,417.0,23.8071,324.0
12202,81.3696,747.0,100.84100000000001,651.0
12203,72.9321,765.0,119.206,295.0
12204,137.05700000000002,690.0,5.7783,743.0
12205,61.1196,881.0,187.46599999999998,899.0
12206,302.245,642.0,76.0908,1250.0
12207,5.80711,1335.0,0.922508,1064.0
12208,-1.50539,1716.0,123.182,2130.0
12209,186.36,2058.0,167.21599999999998,2009.0
12210,257.048,1266.0,255.903,2004.0
12211,39.7446,3068.0,223.673,2690.0
12212,37.8696,2276.0,7.4658,1765.0
12213,286.86,951.0,358.278,552.0
12214,97.8696,2552.0,192.37,2560.0
12215,188.05700000000002,2037.0,92.0283,1627.0
12216,183.93200000000002,2652.0,128.778,1121.0
12217,26.4321,1736.0,206.245,1865.0
12218,239.423,1476.0,235.46599999999998,1278.0
12219,43.1196,2017.0,29.9658,1521.0
12220,267.735,1610.0,245.403,1439.0
12221,21.7446,15412.0,376.466,916.0
12222,350.028,651.0,254.80700000000002,1521.0
12223,273.37,1044.0,267.735,1667.0
12224,47.0571,2220.0,171.528,1082.0
12225,,,76.86,1649.0
12226,278.432,2147.0,518.423,1812.0
12227,241.11,762.0,23.9658,1501.0
12228,58.86,1204.0,234.34099999999998,1618.0
12229,158.235,1612.0,46.6533,2263.0
12230,158.61,1382.0,220.46599999999998,1357.0
12231,,,5.61001,2059.0
12232,,,292.466,302.0
12233,339.528,538.0,194.61,1982.0
12234,,,159.173,1624.0
12235,,,5.42251,2988.0
12236,-4.69289,1975.0,225.08700000000002,1096.0
12237,233.80700000000002,1304.0,6.46152,1876.0
12238,118.307,1278.0,179.61,2053.0
12239,59.8071,2679.0,133.399,1239.0
12240,160.87,1192.0,180.83700000000002,1014.0
12241,,,15.0865,971.0
12242,21.7446,1253.0,322.11,933.0
12243,56.2446,185.0,318.932,215.0
12244,37.6821,292.0,72.5571,93.0
12245,27.7446,512.0,171.37,295.0
12246,245.868,306.0,129.18200000000002,359.0
12247,38.9754,989.0,75.9321,925.0
12248,182.225,288.0,187.30700000000002,234.0
12249,19.8504,998.0,18.5571,723.0
12250,504.93199999999996,143.0,-2.2553900000000002,1820.0
12251,295.841,840.0,324.557,660.0
12252,146.61,724.0,764.216,201.0
12253,8.05711,757.0,59.2446,1464.0
12254,308.807,1135.0,233.62,2128.0
12255,212.798,1793.0,273.548,1644.0
12256,98.8071,3415.0,231.173,1108.0
12257,533.423,518.0,308.812,153.0
12258,563.807,190.0,,
12259,207.735,2280.0,,
12260,-4.5342,1419.0,137.62,2001.0
12261,146.216,1971.0,428.394,271.0
12262,256.673,889.0,556.688,334.0
12263,129.528,1594.0,24.3696,2426.0
